correct_at_stop,hybrid_stop_budget,invalid_extraction_driven_uncertainty,invalid_rate_at_stop,margin_missed_recovery_opportunity,margin_stop_budget,margin_to_hybrid_override,n16_correct,plurality_switches_t2_t16,policy_id,premature_stop_with_missed_recovery,primary_category,question_index,regression_avoided,safe_early_stop,stable_wrong_trajectory,stop_budget,successful_hybrid_intervention,unnecessary_continuation,unstable_trajectory
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,68,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,69,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,70,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,True,1,fixed_n1,True,premature_stop_with_missed_recovery,71,False,False,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,72,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,73,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,74,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,75,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,76,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,77,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,78,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,79,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,80,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,81,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,True,3,fixed_n1,True,premature_stop_with_missed_recovery,82,False,False,False,1,False,False,True
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,83,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,84,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,85,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,86,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,87,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,88,False,True,False,1,False,False,False
False,7,False,0.0,False,4,True,True,1,fixed_n1,True,premature_stop_with_missed_recovery,89,False,False,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,90,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,91,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,92,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,93,False,True,False,1,False,False,False
False,2,True,1.0,False,2,False,False,0,fixed_n1,False,invalid_extraction_driven_uncertainty,94,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,95,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,1,fixed_n1,False,safe_early_stop,96,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,97,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,98,False,True,False,1,False,False,False
False,5,True,1.0,False,2,True,False,0,fixed_n1,False,invalid_extraction_driven_uncertainty,99,False,True,True,1,False,False,False
False,16,False,0.0,False,16,False,False,1,fixed_n1,False,safe_early_stop,100,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,101,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,102,False,True,False,1,False,False,False
False,3,True,1.0,False,2,True,False,1,fixed_n1,False,invalid_extraction_driven_uncertainty,103,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,104,False,True,True,1,False,False,False
False,16,False,0.0,False,16,False,False,2,fixed_n1,False,unstable_trajectory,105,False,True,False,1,False,False,True
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,106,False,True,False,1,False,False,False
True,4,False,0.0,False,4,False,True,0,fixed_n1,False,safe_early_stop,107,False,True,False,1,False,False,False
True,4,False,0.0,False,4,False,True,0,fixed_n1,False,safe_early_stop,108,False,True,False,1,False,False,False
False,6,True,1.0,False,5,True,False,1,fixed_n1,False,invalid_extraction_driven_uncertainty,109,False,True,False,1,False,False,False
False,7,True,1.0,False,4,True,False,1,fixed_n1,False,invalid_extraction_driven_uncertainty,110,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,111,False,True,False,1,False,False,False
False,5,False,0.0,False,4,True,True,1,fixed_n1,True,premature_stop_with_missed_recovery,112,False,False,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,113,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,114,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,False,0,fixed_n1,False,stable_wrong_trajectory,115,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,116,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,117,False,True,False,1,False,False,False
False,3,True,1.0,False,2,True,True,0,fixed_n1,True,premature_stop_with_missed_recovery,118,False,False,False,1,False,False,False
True,16,False,0.0,False,16,False,True,2,fixed_n1,False,unstable_trajectory,119,False,True,False,1,False,False,True
False,4,False,0.0,False,4,False,False,0,fixed_n1,False,stable_wrong_trajectory,120,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,121,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,122,False,True,False,1,False,False,False
False,2,True,1.0,False,2,False,False,1,fixed_n1,False,invalid_extraction_driven_uncertainty,123,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,124,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,125,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,126,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,127,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,128,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,True,3,fixed_n1,True,premature_stop_with_missed_recovery,129,False,False,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,130,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,131,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,132,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,133,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,134,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,135,False,True,False,1,False,False,False
False,7,True,1.0,False,6,True,True,1,fixed_n1,True,premature_stop_with_missed_recovery,136,False,False,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,137,False,True,False,1,False,False,False
False,16,True,1.0,False,2,True,False,2,fixed_n1,False,invalid_extraction_driven_uncertainty,138,False,True,False,1,False,False,True
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,139,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,140,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,141,False,True,False,1,False,False,False
True,4,False,0.0,False,4,False,True,4,fixed_n1,False,unstable_trajectory,142,False,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,143,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,144,False,True,False,1,False,False,False
True,16,False,0.0,False,16,False,True,2,fixed_n1,False,unstable_trajectory,145,False,True,False,1,False,False,True
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,146,False,True,False,1,False,False,False
True,16,False,0.0,False,16,False,False,3,fixed_n1,False,regression_avoided,147,True,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,148,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,149,False,True,False,1,False,False,False
False,4,True,1.0,False,3,True,False,1,fixed_n1,False,invalid_extraction_driven_uncertainty,150,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,151,False,True,False,1,False,False,False
True,16,False,0.0,False,16,False,False,3,fixed_n1,False,regression_avoided,152,True,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,153,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,False,2,fixed_n1,False,unstable_trajectory,154,False,True,False,1,False,False,True
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,155,False,True,False,1,False,False,False
False,14,False,0.0,False,2,True,False,0,fixed_n1,False,stable_wrong_trajectory,156,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,157,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,158,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,159,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,160,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,161,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,162,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,163,False,True,False,1,False,False,False
False,16,False,0.0,False,2,True,False,4,fixed_n1,False,unstable_trajectory,164,False,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,165,False,True,False,1,False,False,False
False,10,False,0.0,False,10,False,True,1,fixed_n1,True,premature_stop_with_missed_recovery,166,False,False,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,167,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,168,False,True,True,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,169,False,True,False,1,False,False,False
False,16,False,0.0,False,2,True,False,0,fixed_n1,False,stable_wrong_trajectory,170,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,171,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,172,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,173,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,174,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,175,False,True,False,1,False,False,False
True,5,False,0.0,False,4,True,True,0,fixed_n1,False,safe_early_stop,176,False,True,False,1,False,False,False
False,2,False,0.0,False,2,False,False,0,fixed_n1,False,stable_wrong_trajectory,177,False,True,True,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,178,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,179,False,True,False,1,False,False,False
True,8,False,0.0,False,8,False,True,2,fixed_n1,False,unstable_trajectory,180,False,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,181,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,182,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,183,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,False,1,fixed_n1,False,safe_early_stop,184,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,185,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,186,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,187,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,188,False,True,False,1,False,False,False
False,16,False,0.0,False,16,False,True,2,fixed_n1,True,premature_stop_with_missed_recovery,189,False,False,False,1,False,False,True
True,4,False,0.0,False,4,False,False,3,fixed_n1,False,regression_avoided,190,True,True,False,1,False,False,True
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,191,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,192,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,193,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,194,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,195,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,196,False,True,False,1,False,False,False
True,4,False,0.0,False,4,False,True,0,fixed_n1,False,safe_early_stop,197,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,198,False,True,False,1,False,False,False
True,3,False,0.0,False,2,True,True,0,fixed_n1,False,safe_early_stop,199,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,200,False,True,False,1,False,False,False
True,2,False,0.0,False,2,False,True,0,fixed_n1,False,safe_early_stop,201,False,True,False,1,False,False,False
